SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
540696,Kcdgroup,Kcd Industries India Limited,Kcd Industries India Limited
540699,Dixon,Dixon Technologies (India) Limited,Dixon Technologies (India) Limited
540700,Brnl,Bharat Road Network Limited,Bharat Road Network Limited
540701,Dcal,Dishman Carbogen Amcis Limited,Dishman Carbogen Amcis Limited
540702,Lasa,Lasa Supergenerics Limited,Lasa Supergenerics Limited
540703,Proclb,Pro Clb Global Limited,Pro Clb Global Limited
540704,Matrimony,Matrimony.Com Limited,Matrimony.Com Limited
540709,Rhfl,Reliance Home Finance Limited,Reliance Home Finance Limited
540710,Capacite,Capacite Infraprojects Limited,Capacit'E Infraprojects Limited
540715,Sagar,Sagar Diamonds Limited,Sagar Diamonds Limited
540716,Icicigi,Icici Lombard General Insurance Company Limited,Icici Lombard General Insurance Company Limited
540717,Pqif,Polo Queen Industrial And Fintech Limited,Polo Queen Industrial And Fintech Limited
540718,Akm,Akm Creations Limited,Akm Creations Limited
540719,Sbilife,Sbi Life Insurance Company Limited,Sbi Life Insurance Company Limited
540724,Diamondyd,Prataap Snacks Limited,Prataap Snacks Limited
540725,Shareindia,Share India Securities Limited,Share India Securities Limited
540726,Ttfl,Trident Texofab Limited,Trident Texofab Limited
540727,Pooja,Poojawestern Metaliks Limited,Poojawestern Metaliks Limited
540728,Sayajiind,Sayaji Industries Limited,Sayaji Industries Limited
540729,Vantabio,Vanta Bioscience Limited,Vanta Bioscience Limited
540730,Mehai,Mehai Technology Limited,Mehai Technology  Limited
540735,Iris,Iris Business Services Limited,Iris Business Services Limited
540737,Sgrl,Shree Ganesh Remedies Limited,Shree Ganesh Remedies Limited
540738,Stl,Shreeji Translogistics Limited,Shreeji Translogistics Limited
540743,Godrejagro,Godrej Agrovet Limited,Godrej Agrovet Limited
540749,Masfin,Mas Financial Services Limited,Mas Financial Services Limited
540750,Iex,Indian Energy Exchange Limited,Indian Energy Exchange Limited
540755,Gicre,General Insurance Corporation Of India,General Insurance Corporation Of India
540756,Kaaryafsl,Kaarya Facilities And Services Limited,Kaarya Facilities And Services Limited
540757,Scpl,Sheetal Cool Products Limited,Sheetal Cool Products Limited
540762,Tiindia,Tube Investments Of India Limited,Tube Investments Of India Limited
540767,Nam-India,Nippon Life India Asset Management Limited,Nippon Life India Asset Management Limited
540768,Mahlog,Mahindra Logistics Limited,Mahindra Logistics Limited
540769,Niacl,The New India Assurance Company Limited,The New India Assurance Company Limited
540774,Ifglexpor,Ifgl Refractories Limited,Ifgl Refractories Limited
540775,Khadim,Khadim India Limited,Khadim India Limited
540776,5Paisa,5Paisa Capital Limited,5Paisa Capital Limited
540777,Hdfclife,Hdfc Life Insurance Company Limited,Hdfc Life Insurance Company Limited
540782,Sbrands,Sanghvi Brands Limited,Sanghvi Brands Limited
540786,Sharika,Sharika Enterprises Limited,Sharika Enterprises Limited
540787,Icicib22,Bharat 22 Etf - Icici Prudential Amc,Icici Prudential Mutual Fund
540788,Aspira,Aspira Pathlab & Diagnostics Limited,Aspira Pathlab & Diagnostics Limited
540789,Dnamedia,Diligent Media Corporation Limited,Diligent Media Corporation Limited
540795,Dycl,Dynamic Cables Limited,Dynamic Cables Limited
540796,Ratnabhumi,Ratnabhumi Developers Limited,Ratnabhumi Developers Limited
540797,Shalby,Shalby Limited,Shalby Limited
540798,Fsc,Future Supply Chain Solutions Limited,Future Supply Chain Solutions Limited
540809,Mrcagro,Mrc Agrotech Limited,Mrc Agrotech Limited
540811,Dml,Diggi Multitrade Limited,Diggi Multitrade Limited
540821,Sadhna,Sadhna Broadcast Limited,Sadhna Broadcast Limited
540823,Vitesse,Vitesse Agro Limited,Vitesse Agro Limited
540824,Astron,Astron Paper & Board Mill Limited,Astron Paper & Board Mill Limited
540829,Chandrima,Chandrima Mercantiles Limited,Chandrima Mercantiles Limited
540843,Rithwikfms,Rithwik Facility Management Services Limited,Rithwik Facility Management Services Limited
540850,Jfl,Jhandewalas Foods Limited,Jhandewalas Foods Limited
540874,7Seasl,7Seas Entertainment Limited,7Seas Entertainment Limited
540879,Apollo,Apollo Micro Systems Limited,Apollo Micro Systems Limited
540900,Newgen,Newgen Software Technologies Limited,Newgen Software Technologies Limited
540901,Praxis,Praxis Home Retail Limited,Praxis Home Retail Limited
540902,Amber,Amber Enterprises India Limited,Amber Enterprises India Limited
540903,Crprisk,Crp Risk Management Limited,Crp Risk Management Limited
540904,Tirufoam,Tirupati Foam Limited,Tirupati Foam Limited
540914,Srusteels,Sru Steels Limited,Sru Steels Limited
540923,Ashokamet,Ashoka Metcast Limited,Ashoka Metcast Limited
540935,Galaxysurf,Galaxy Surfactants Limited,Galaxy Surfactants Limited
540936,Ggl,Gautam Gems Limited,Gautam Gems Limited
540937,Medico,Medico Remedies Limited,Medico Remedies Limited
540938,Gujhyspin,Gujarat Hy-Spin Limited,Gujarat Hy-Spin Limited
540952,Lal,Lorenzini Apparels Limited,Lorenzini Apparels Limited
540953,Kenvi,Kenvi Jewels Limited,Kenvi Jewels Limited
540954,Iwp,The Indian Wood Products Company Limited,The Indian Wood Products Co. Limited
540955,Tdsl,Tasty Dairy Specialities Limited,Tasty Dairy Specialities Limited
540956,Bhatia,Bhatia Communications & Retail (India) Limited,Bhatia Communications & Retail (India) Limited
540961,Shivamills,Shiva Mills Limited,Shiva Mills Limited
540975,Asterdm,Aster Dm Healthcare Limited,Aster Dm Healthcare Limited
540980,Ysl,The Yamuna Syndicate Limited,The Yamuna Syndicate Limited
541005,Kancotea,Kanco Tea & Industries Limited,Kanco Tea & Industries Limited
541006,Angel,Angel Fibers Limited,Angel Fibers Limited
541019,Hginfra,H.G. Infra Engineering Limited,H.G. Infra Engineering Limited
541083,Inflame,Inflame Appliances Limited,Inflame Appliances Limited
541096,Bplpharma,Bharat Parenterals Limited,Bharat Parenterals Limited
541112,Shreeshay,Shreeshay Engineers Limited,Shreeshay Engineers Limited
541133,Acfl,Apex Capital And Finance Limited,Apex Capital And Finance Limited
541143,Bdl,Bharat Dynamics Limited,Bharat Dynamics Limited
541144,Active,Active Clothing Co Limited,Active Clothing Co  Limited
541151,Ridings,Ridings Consulting Engineers India Limited,Ridings Consulting Engineers India Limited
541152,Goyalalum,Goyal Aluminiums Limited,Goyal Aluminiums Limited
541153,Bandhanbnk,Bandhan Bank Limited,Bandhan Bank Limited
541154,Hal,Hindustan Aeronautics Limited,Hindustan Aeronautics Limited
541161,Kbcglobal,Kbc Global Limited,Kbc Global Limited
541163,Sandhar,Sandhar Technologies Limited,Sandhar Technologies Limited
541167,Yasho,Yasho Industries Limited,Yasho Industries Limited
541178,Benara,Benara Bearings And Pistons Limited,Benara Bearings And Pistons Limited
541179,Isec,Icici Securities Limited,Icici Securities Limited
541195,Midhani,Mishra Dhatu Nigam Limited,Mishra Dhatu Nigam Limited
541196,Lex,Lex Nimble Solutions Limited,Lex Nimble Solutions Limited
541206,Obcl,Orissa Bengal Carrier Limited,Orissa Bengal Carrier Limited
541228,Trl,Taylormade Renewables Limited,Taylormade Renewables Limited
541233,Lemontree,Lemon Tree Hotels Limited,Lemon Tree Hotels Limited
541269,Chemfab,Chemfab Alkalis Limited,Chemfab Alkalis Limited
541276,Hardwyn,Hardwyn India Limited,Hardwyn India Limited
541299,Dlcl,Dr Lalchandani Labs Limited,Dr Lalchandani Labs Limited
541301,Orientelec,Orient Electric Limited,Orient Electric Limited
541302,Dhruv,Dhruv Consultancy Services Limited,Dhruv Consultancy Services Limited
541303,Akshar,Akshar Spintex Limited,Akshar Spintex Limited
541304,Indous,Indo Us Bio-Tech Limited,Indo Us Bio-Tech Limited
541313,Bse500Ietf,Icici Prudential S&P Bse 500 Etf,Icici Prudential Mutual Fund
541336,Indostar,Indostar Capital Finance Limited,Indostar Capital Finance Limited
541337,Milefur,Milestone Furniture Limited,Milestone Furniture Limited
541338,Uhzaveri,U. H. Zaveri Limited,U. H. Zaveri Limited
541347,Parvati,Parvati Sweetners And Power Limited,Parvati Sweetners And Power Limited
541352,Megastar,Megastar Foods Limited,Megastar Foods Limited
541353,Innovators,Innovators Facade Systems Limited,Innovators Facade Systems Limited
541358,Ucil,Unifinz Capital India Limited,Unifinz Capital India Limited
541400,Zimlab,Zim Laboratories Limited,Zim Laboratories Limited
541402,Affordable,Affordable Robotic & Automation Limited,Affordable Robotic & Automation Limited
541403,Dollar,Dollar Industries Limited,Dollar Industries Limited
541418,Ngil,Nakoda Group Of Industries Limited,Nakoda Group Of Industries Limited
541444,Palmjewels,Palm Jewels Limited,Palm Jewels Limited
541445,Waa,Waa Solar Limited,Waa Solar Limited
541450,Adanigreen,Adani Green Energy Limited,Adani Green Energy Limited
541503,Unick,Unick Fix-A-Form And Printers Limited,Unick Fix-A- Form And Printers Limited
541540,Solara,Solara Active Pharma Sciences Limited,Solara Active Pharma Sciences Limited
541546,Gayahws,Gayatri Highways Limited,Gayatri Highways Limited
541556,Rites,Rites Limited,Rites Limited
541557,Fineorg,Fine Organic Industries Limited,Fine Organic Industries Limited
541578,Varroc,Varroc Engineering Limited,Varroc Engineering Limited
541601,Rajnish,Rajnish Wellness Limited,Rajnish Wellness Limited
541627,Hitechwind,Hi-Tech Winding Systems Limited,Hi-Tech Winding Systems Limited
541633,Straexpo,Sophia Traexpo Limited,Sophia Traexpo Limited
541634,Rawedge,Raw Edge Industrial Solutions Limited,Raw Edge Industrial Solutions Limited
541700,Tcnsbrands,Tcns Clothing Co. Limited,Tcns Clothing Co. Limited
541701,Supershakt,Supershakti Metaliks Limited,Supershakti Metaliks Limited
541702,Ashni,Ashnisha Industries Limited,Ashnisha Industries Limited
541703,Raconteur,Raconteur Global Resources Limited,Raconteur Global Resources Limited
541729,Hdfcamc,Hdfc Asset Management Company Limited,Hdfc Asset Management Company Limited
541735,Vivanta,Vivanta Industries Limited,Vivanta Industries Limited
541741,Tinnatfl,Tinna Trade Limited,Tinna Trade Limited
541770,Creditacc,Creditaccess Grameen Limited,Creditaccess Grameen Limited
541771,Amintan,Amin Tannery Limited,Amin Tannery Limited
541778,Deep,Deep Polymers Limited,Deep Polymers Limited
541799,Smel,Sungold Media And Entertainment Limited,Sungold Media And Entertainment Limited
541809,Next50Ietf,Icici Prudential Nifty Next 50 Etf,Icici Prudential Mutual Fund
541865,Asrl,Add-Shop Eretail Limited,Add-Shop E-Retail Limited
541890,Spaceincuba,Space Incubatrics Technologies Limited,Space Incubatrics Technologies Limited
541929,Sgil,Synergy Green Industries Limited,Synergy Green Industries Limited
541945,Ranjeet,Ranjeet Mechatronics Limited,Ranjeet Mechatronics Limited
541956,Ircon,Ircon International Limited,Ircon International Limited
541967,Skygold,Sky Gold Limited,Sky Gold Limited
541972,Setfsn50,Sbi - Etf - Sensex Next 50,Sbi Mutual Fund
541973,Mach,Mac Hotels Limited,Mac Hotels Limited
541974,Manorama,Manorama Industries Limited,Manorama Industries Limited
541983,Innovative,Innovative Ideals And Services (India) Limited,Innovative Ideals And Services (India) Limited
541988,Aavas,Aavas Financiers Limited,Aavas Financiers Limited
542011,Grse,Garden Reach Shipbuilders & Engineers Limited,Garden Reach Shipbuilders & Engineers Limited
542012,Aal,A-1 Acid Limited,A-1 Acid Limited
542013,Dolfin,Dolfin Rubbers Limited,Dolfin Rubbers Limited
542019,Shubham,Shubham Polyspin Limited,Shubham Polyspin Limited
542020,Aki,Aki India Limited,Aki India Limited
542025,Sunretail,Sun Retail Limited,Sun Retail Limited
542034,Smgold,S. M. Gold Limited,S. M. Gold Limited
542046,Vividm,Vivid Mercantile Limited,Vivid Mercantile Limited
542057,Bcpl,Bcpl Railway Infrastructure Limited,Bcpl Railway Infrastructure Limited
542066,Atgl,Adani Total Gas Limited,Adani Total Gas Limited
542123,Phosphate,The Phosphate Company Limited,The Phosphate Company Limited
542131,Niftyetf,Mirae Asset Nifty 50 Etf (Man50Etf),Mirae Asset Mutual Fund
542141,Technoe,Techno Electric & Engineering Company Limited,Techno Electric & Engineering Company Limited
542145,Roni,Roni Households Limited,Roni Households Limited
542146,Skifl,Shree Krishna Infrastructure Limited,Shree Krishna Infrastructure Limited
542155,Dgl,Diksha Greens Limited,Diksha Greens Limited
542176,Aryan,Aryan Share And Stock Brokers Limited,Aryan Share & Stock Brokers Limited
542206,Nivaka,Nivaka Fashions Limited,Nivaka Fashions Limited
542216,Dalbharat,Dalmia Bharat Limited,Dalmia Bharat Limited
542230,Abslnn50Et,Aditya Birla Sun Life Nifty Next 50 Etf,Aditya Birla Sun Life Mutual Fund
542231,Nilaspaces,Nila Spaces Limited,Nila Spaces Limited
542232,Srd,Shankar Lal Rampal Dye-Chem Limited,Shankar Lal Rampal Dye-Chem Limited
542233,Trejhara,Trejhara Solutions Limited,Trejhara Solutions Limited
542248,Deccan,Deccan Health Care Limited,Deccan Health Care Limited
542285,Axita,Axita Cotton Limited,Axita Cotton Limited
542323,Kpigreen,Kpi Green Energy Limited,Kpi Green Energy Limited
542332,Hiklass,Hi-Klass Trading And Investment Limited,Hi-Klass Trading And Investment Limited
542333,Rpsgvent,Rpsg Ventures Limited,Rpsg Ventures Limited
542337,Spencers,Spencers Retail Limited,Spencer'S Retail Limited
542351,Glosterlimited,Gloster Limited,Gloster Limited
542367,Xelpmoc,Xelpmoc Design And Tech Limited,Xelpmoc Design And Tech Limited
542376,Spacaps,Spa Capital Services Limited,Spa Capital Services Limited
542377,Aarshyam,Aar Shyam India Investment Company Limited,Aar Shyam India Investment Company Limited
542383,Ritco,Ritco Logistics Limited,Ritco Logistics Limited
542399,Chalet,Chalet Hotels Limited,Chalet Hotels Limited
542437,Anmol,Anmol India Limited,Anmol India Limited
542446,Jonjua,Jonjua Overseas Limited,Jonjua Overseas Limited
542459,Kranti,Kranti Industries Limited,Kranti Industries Limited
542460,Anup,The Anup Engineering Limited,The Anup Engineering Limited
542484,Arvindfasn,Arvind Fashions Limited,Arvind Fashions Limited
542513,Utisxn50,Uti S&P Bse Sensex Next 50 Etf,Uti Mutual Fund
542524,Aihl,Ambassador Intra Holdings Limited,Ambassador Intra Holdings Limited
542544,Jyotin,Jyot International Marketing Limited,Jyot International Marketing Limited
542579,Agol,Ashapuri Gold Ornament Limited,Ashapuri Gold Ornament Limited
542580,Aartech,Aartech Solonics Limited,Aartech Solonics Limited
542592,Hbel,Humming Bird Education Limited,Humming Bird Education Limited
542597,Mstclimited,Mstc Limited,Mstc Limited
542599,Roopshri,Roopshri Resorts Limited,Roopshri Resorts Limited
542627,Chandnimach,Chandni Machines Limited,Chandni Machines Limited
542628,Nsl,Northern Spirits Limited,Northern Spirits Limited
542649,Rvnl,Rail Vikas Nigam Limited,Rail Vikas Nigam Limited
542650,Metropolis,Metropolis Healthcare Limited,Metropolis Healthcare Limited
542651,Kpittech,Kpit Technologies Limited,Kpit Technologies Limited
542652,Polycab,Polycab India Limited,Polycab India Limited
542654,Vrfilms,V R Films & Studios Limited,V R Films & Studios Limited
542655,Vikaslife,Vikas Lifecare Limited,Vikas Lifecare Limited
542665,Neogen,Neogen Chemicals Limited,Neogen Chemicals Limited
542666,Gkp,G. K. P. Printing & Packaging Limited,G. K. P. Printing & Packaging Limited
542667,Worl,White Organic Retail Limited,White Organic Retail Limited
542668,Evans,Evans Electric Limited,Evans Electric Limited
542669,Bmw,Bmw Industries Limited,Bmw Industries Limited
542670,Aepl,Artemis Electricals And Projects Limited,Artemis Electricals And Projects Limited
542677,Mahesh,Mahesh Developers Limited,Mahesh Developers Limited
542678,Chcl,Cian Healthcare Limited,Cian Healthcare Limited
542679,Del,Dhanashree Electronics Limited,Dhanashree Electronics Limited
542682,Harish,Harish Textile Engineers Limited,Harish Textile Engineers Limited
542684,Ppl,Prakash Pipes Limited,Prakash Pipes Limited
542685,Dgcontent,Digicontent Limited,Digicontent Limited
542694,Parshva,Parshva Enterprises Limited,Parshva Enterprises Limited
542721,Arl,Anand Rayons Limited,Anand Rayons Limited
542724,Murae,Murae Organisor Limited,Murae Organisor Limited
542725,Sbc,Sbc Exports Limited,Sbc Exports Limited
542726,Indiamart,Indiamart Intermesh Limited,Indiamart Intermesh Limited
542727,Cpml,City Pulse Multiplex Limited,City Pulse Multiplex Limited
542728,Skiel,Sk International Export Limited,Sk International Export Limited
542729,Dcmnvl,Dcm Nouvelle Limited,Dcm Nouvelle Limited
542730,Bankietf,Icici Prudential Nifty Bank Etf,Icici Prudential Mutual Fund
542747,Snxt50Bees,Nippon India Etf S&P Bse Sensex Next 50,Nippon India Mutual Fund
542752,Affle,Affle (India) Limited,Affle (India) Limited
542753,Seacoast,Seacoast Shipping Services Limited,Seacoast Shipping Services Limited
542758,Pvtbanietf,Icici Prudential Nifty Private Bank Etf,Icici Prudential Mutual Fund
542759,Spandana,Spandana Sphoorty Financial Limited,Spandana Sphoorty Financial Limited
542760,Swsolar,Sterling And Wilson Renewable Energy Limited,Sterling And Wilson Renewable Energy Limited
542770,Alphalogic,Alphalogic Techsys Limited,Alphalogic Techsys Limited
542771,Novateor,Novateor Research Laboratories Limited,Novateor Research Laboratories Limited
542772,360One,360 One Wam Limited,360 One Wam Limited
542773,Iiflsec,Iifl Securities Limited,Iifl Securities Limited
542774,Mufin,Mufin Green Finance Limited,Mufin Green Finance Limited
542801,Misquita,Misquita Engineering Limited,Misquita Engineering Limited
542802,Galactico,Galactico Corporate Services Limited,Galactico Corporate Services Limited
542803,Vel,Vaxfab Enterprises Limited,Vaxfab Enterprises Limited
542804,Niesspj,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Dividend Plandividend Payout,Nippon India Mutual Fund
542805,Niesspi,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Quarterly Dividend Plan Reinvestment,Nippon India Mutual Fund
542806,Niesspb,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Bonus Plan Bonus,Nippon India Mutual Fund
542807,Niesspo,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Quarterly Dividend Plandividend Payout,Nippon India Mutual Fund
542808,Niesspc,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Dividend Plan Dividend Payout,Nippon India Mutual Fund
542809,Niesspp,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Quarterly Dividend Plan Reinvestment,Nippon India Mutual Fund
542810,Niesspa,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Bonus Planbonus,Nippon India Mutual Fund
542811,Niesspg,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Monthly Dividend Plan Reinvestment,Nippon India Mutual Fund
542812,Fluorochem,Gujarat Fluorochemicals Limited,Gujarat Fluorochemicals Limited
542813,Niehspa,Nippon India Equity Hybrid Fund - Segregated Portfolio 1- Direct Dividend Plan Reinvestment,Nippon India Mutual Fund
542814,Niehspb,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Monthly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542815,Niehspc,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Monthly Dividend Plan Reinvestment,Nippon India Mutual Fund
542816,Niehspf,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Quarterly Dividend Plan Reinvestment,Nippon India Mutual Fund
542817,Niehspi,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Quarterly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542818,Niehspk,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Quarterly Dividend Plan Reinvestment,Nippon India Mutual Fund
542819,Niehspm,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Dividend Plan Dividend Payout,Nippon India Mutual Fund
542820,Niehspn,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Monthly Dividend Plan Reinvestment,Nippon India Mutual Fund
542830,Irctc,Indian Railway Catering And Tourism Corporation Limited,Indian Railway Catering & Tourism Corporation Limited
542836,Niesspd,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Dividend Plan Reinvestment,Nippon India Mutual Fund
542837,Niesspe,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Growth Plan Growth,Nippon India Mutual Fund
542838,Niesspf,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Monthly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542839,Niehspd,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Growth Plan Growth,Nippon India Mutual Fund
542840,Niessph,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Quarterly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542841,Niehspe,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Quarterly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542842,Niesspk,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Dividend Plan Reinvestment,Nippon India Mutual Fund
542843,Niehspg,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct Growth Plan Growth,Nippon India Mutual Fund
542844,Niehsph,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Dividend Plan Dividend Payout,Nippon India Mutual Fund
542845,Niehspj,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Dividend Plan Reinvestment,Nippon India Mutual Fund
542846,Niehspl,Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Monthly Dividend Plan Dividend Payout,Nippon India Mutual Fund
542847,Niesspl,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Growth Plan Growth,Nippon India Mutual Fund
542848,Niesspm,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Monthly Dividend Plandividend Payout,Nippon India Mutual Fund
542849,Niesspn,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Monthly Dividend Plan Reinvestment,Nippon India Mutual Fund
542850,Goblin,Goblin India Limited,Goblin India Limited
542851,Gensol,Gensol Engineering Limited,Gensol Engineering Limited
542852,Vishwaraj,Vishwaraj Sugar Industries Limited,Vishwaraj Sugar Industries Limited
542857,Greenpanel,Greenpanel Industries Limited,Greenpanel Industries Limited
542862,Shahlon,Shahlon Silk Industries Limited,Shahlon Silk Industries Limited
542863,Abslbanetf,Aditya Birla Sun Life Nifty Bank Etf,Aditya Birla Sun Life Mutual Fund
542864,Mount,Mount Housing And Infrastructure Limited,Mount Housing And Infrastructure Limited
542865,Anuroop,Anuroop Packaging Limited,Anuroop Packaging Limited
542866,Colabcloud,Colab Cloud Platforms Limited,Colab Cloud Platforms Limited
542867,Csbbank,Csb Bank Limited,Csb Bank Limited
542904,Ujjivansfb,Ujjivan Small Finance Bank Limited,Ujjivan Small Finance Bank Limited
542905,Hindwareap,Hindware Home Innovation Limited,Hindware Home Innovation Limited
542906,Easun,Easun Capital Markets Limited,Easun Capital Markets Limited
542907,Princepipe,Prince Pipes And Fittings Limited,Prince Pipes And Fittings Limited
542911,Assament,Assam Entrade Limited,Assam Entrade Limited
542918,Gianlife,Gian Life Care Limited,Gian Life Care Limited
542919,Artemismed,Artemis Medicare Services Limited,Artemis Medicare Services Limited
542920,Sumichem,Sumitomo Chemical India Limited,Sumitomo Chemical India Limited
542921,Midcapietf,Icici Prudential Nifty Midcap 150 Etf,Icici Prudential Mutual Fund
542922,Next50,Mirae Asset Nifty Next 50 Etf (Manxt50Etf),Mirae Asset Mutual Fund
542924,Januscorp,Janus Corporation Limited,Janus Corporation Limited
542931,Vardhancfl,Vardhan Capital & Finance Limited,Vardhan Capital & Finance Limited
542933,Univphoto,Universus Photo Imagings Limited,Universus Photo Imagings Limited
542934,Cbpl,Chandra Bhagat Pharma Limited,Chandra Bhagat Pharma Limited
542935,Iclorganic,Icl Organic Dairy Products Limited,Icl Organic Dairy Products Limited
542938,Octaviuspl,Octavius Plantations Limited,Octavius Plantations Limited
543064,Suvenphar,Suven Pharmaceuticals Limited,Suven Pharmaceuticals Limited
543065,Smauto,Sm Auto Stamping Limited,Sm Auto Stamping Limited
543066,Sbicard,Sbi Cards And Payment Services Limited,Sbi Cards And Payment Services Limited
543144,08Mpd,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Monthly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543145,08Adr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543146,08Mpr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Monthly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543147,08Amd,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Monthly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543148,08Amr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Monthly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543149,08Bpb,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Bonus Plan(Issue Price: 0.01),Nippon India Mutual Fund
543150,08Gpg,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Growth Plan(Issue Price: 0.01),Nippon India Mutual Fund
543151,08Abb,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Bonus Plan(Issue Price: 0.01),Nippon India Mutual Fund
543152,08Qpd,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Quarterly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543153,08Agg,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Growth Plan(Issue Price: 0.01),Nippon India Mutual Fund
543154,08Qpr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Quarterly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543155,08Aqd,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Quarterly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543156,08Dpd,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543168,08Aqr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Quarterly Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543169,08Dpr,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543170,08Add,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Dividend Plan(Issue Price: 0.01),Nippon India Mutual Fund
543171,Rojl,Ro Jewels Limited,Ro Jewels Limited
543172,Cospower,Cospower Engineering Limited,Cospower Engineering Limited
543173,11Dpr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Dividend Plandividend Reinvestment,Nippon India Mutual Fund
543174,11Gpg,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Growth Plan Growth Optiongrowth,Nippon India Mutual Fund
543175,11Mpd,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Monthly Dividend Plandividend Payout,Nippon India Mutual Fund
543176,11Mpr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Monthly Dividend Planreinvestment,Nippon India Mutual Fund
543177,11Qpd,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Quarterly Dividend Plandividend Payout,Nippon India Mutual Fund
543178,11Qpr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Quarterly Dividend Planreinvestment,Nippon India Mutual Fund
543179,11Add,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Plan Dividend Plandividend Payout,Nippon India Mutual Fund
543180,11Adr,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Plan Dividend Plandividend Reinvestment,Nippon India Mutual Fund
543181,11Agg,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Growth Plan Growth Optiongrowth,Nippon India Mutual Fund
543182,11Amd,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Monthly Dividend Plandividend Payout,Nippon India Mutual Fund
